event_id,user_id,event_type,timestamp,page_views,session_duration,purchase_amount
EVT_000409,5990,click,2024-12-02 03:09:33,19,3104,0
EVT_000410,7895,purchase,2024-12-02 09:14:53,1,615,312.28
EVT_000411,4155,click,2024-12-25 13:17:01,9,251,0
EVT_000412,137,add_to_cart,2024-12-27 00:00:00,12,3533,0
EVT_000413,8968,purchase,2024-12-31 17:37:02,14,1310,67.34
EVT_000414,5427,click,2024-01-01 00:00:00,6,438,0
EVT_000415,9984,purchase,2024-12-25 08:52:38,12,1488,417.75
EVT_000416,5074,click,2024-12-31 03:49:00,4,2707,0
EVT_000417,8696,add_to_cart,2024-01-07 00:00:00,8,1545,0
EVT_000418,9469,view,2024-12-21 00:00:00,19,2564,0
EVT_000419,3046,click,2024-12-31 15:51:15,6,3004,0
EVT_000420,6145,view,2024-12-25 14:50:59,16,969,0
EVT_000421,6598,purchase,2024-11-06 00:00:00,10,552,1.71
EVT_000422,7898,add_to_cart,2024-06-15 00:00:00,4,3317,0
EVT_000423,4312,purchase,2024-12-02 10:27:30,7,3028,308.82
EVT_000424,3686,view,2024-12-31 07:15:43,8,1777,0
EVT_000425,3825,add_to_cart,2024-12-02 10:31:59,6,3312,0
EVT_000426,7567,view,2024-12-02 09:00:55,3,960,0
EVT_000427,646,click,2024-12-02 06:24:43,13,786,0
EVT_000428,7940,add_to_cart,2024-11-29 04:52:16,19,961,0
EVT_000429,8262,add_to_cart,2024-12-02 23:45:54,19,2206,0
EVT_000430,6903,view,2024-12-31 00:12:46,18,677,0
EVT_000431,9709,add_to_cart,2024-05-19 00:00:00,16,2436,0
EVT_000432,1111,purchase,2024-10-07 00:00:00,19,1781,103.9
EVT_000433,9191,view,2024-12-31 09:03:34,16,309,0
EVT_000434,1973,purchase,2024-05-01 00:00:00,5,514,210.76
EVT_000435,2630,add_to_cart,2024-11-29 10:50:37,10,3376,0
EVT_000436,6120,click,2024-11-09 00:00:00,16,2540,0
EVT_000437,162,click,2024-12-02 12:06:08,13,2121,0
EVT_000438,1838,view,2024-12-02 10:30:46,19,1970,0
EVT_000439,1717,view,2024-12-02 16:39:58,20,2641,0
EVT_000440,9780,purchase,2024-06-17 00:00:00,15,461,494.28
EVT_000441,9162,add_to_cart,2024-12-02 00:00:00,8,766,0
EVT_000442,7896,add_to_cart,2024-04-19 00:00:00,7,792,0
EVT_000443,3126,view,2024-11-01 00:00:00,2,894,0
EVT_000444,6460,add_to_cart,2024-09-04 00:00:00,7,1429,0
EVT_000445,6722,view,2024-01-18 00:00:00,6,3519,0
EVT_000446,2930,purchase,2024-12-25 18:01:58,14,2109,90.57
EVT_000447,2306,purchase,2024-12-02 07:55:30,5,566,285.07
EVT_000448,1934,add_to_cart,2024-12-31 15:45:16,9,1502,0
EVT_000449,1691,purchase,2024-08-14 00:00:00,14,1407,238.28
EVT_000450,2433,click,2024-12-31 02:25:28,10,1387,0
EVT_000451,4072,view,2024-12-31 07:17:06,9,2921,0
EVT_000452,1306,purchase,2024-06-14 00:00:00,16,1154,297.33
EVT_000453,6378,click,2024-12-02 00:00:00,13,2617,0
EVT_000454,8393,click,2024-04-20 00:00:00,19,1992,0
EVT_000455,4885,purchase,2024-08-25 00:00:00,11,1669,175.61
EVT_000456,258,view,2024-12-31 05:17:36,18,2485,0
EVT_000457,2054,click,2024-12-16 00:00:00,10,1180,0
EVT_000458,6422,click,2024-12-31 10:47:21,5,874,0
EVT_000459,2175,view,2024-12-25 04:07:20,8,2003,0
EVT_000460,8755,click,2024-12-31 07:39:26,5,1517,0
EVT_000461,1725,click,2024-05-07 00:00:00,1,1671,0
EVT_000462,1897,click,2024-09-10 00:00:00,1,3302,0
EVT_000463,2828,view,2024-12-31 16:41:24,9,1113,0
EVT_000464,966,view,2024-02-24 00:00:00,17,2729,0
EVT_000465,1520,add_to_cart,2024-04-22 00:00:00,14,1907,0
EVT_000466,8978,add_to_cart,2024-11-29 02:11:51,18,1378,0
EVT_000467,6871,purchase,2024-11-24 00:00:00,3,2262,117.22
EVT_000468,6910,add_to_cart,2024-12-25 20:38:43,3,3378,0
EVT_000469,1986,view,2024-10-20 00:00:00,16,1978,0
EVT_000470,5429,add_to_cart,2024-06-18 00:00:00,10,586,0
EVT_000471,3791,purchase,2024-11-29 21:24:58,4,1595,342.21
EVT_000472,6469,add_to_cart,2024-12-04 00:00:00,16,1813,0
EVT_000473,7225,add_to_cart,2024-12-31 00:22:28,16,1656,0
EVT_000474,1448,add_to_cart,2024-11-26 00:00:00,8,2993,0
EVT_000475,6251,add_to_cart,2024-12-25 09:35:26,8,1225,0
EVT_000476,8499,view,2024-11-29 11:24:24,12,2178,0
EVT_000477,8502,view,2024-06-08 00:00:00,13,991,0
EVT_000478,4245,view,2024-11-29 06:11:01,8,557,0
EVT_000479,1385,click,2024-12-02 12:38:14,13,2641,0
EVT_000480,8473,click,2024-11-15 00:00:00,10,286,0
EVT_000481,8333,purchase,2024-12-31 04:03:07,16,243,255.84
EVT_000482,7072,view,2024-12-02 19:51:05,3,2936,0
EVT_000483,2484,purchase,2024-12-02 03:52:20,19,2770,165.36
EVT_000484,3044,view,2024-11-29 15:16:12,8,2367,0
EVT_000485,4527,add_to_cart,2024-12-31 03:24:34,4,1301,0
EVT_000486,3644,view,2024-12-02 23:08:34,11,2064,0
EVT_000487,7420,purchase,2024-12-25 16:48:55,7,481,158.69
EVT_000488,5963,click,2024-12-31 13:51:03,13,665,0
EVT_000489,7653,add_to_cart,2024-07-20 00:00:00,14,1908,0
EVT_000490,839,view,2024-11-22 00:00:00,2,105,0
EVT_000491,1689,purchase,2024-12-02 05:03:03,6,3567,452.81
EVT_000492,2079,click,2024-10-25 00:00:00,19,712,0
EVT_000493,7782,view,2024-12-31 05:46:36,3,3517,0
EVT_000494,3700,add_to_cart,2024-06-01 00:00:00,17,1976,0
EVT_000495,3204,purchase,2024-12-31 03:36:00,18,1281,234.9
EVT_000496,1242,view,2024-11-29 06:05:52,10,232,0
EVT_000497,9856,purchase,2024-12-02 00:46:22,15,2627,151.52
EVT_000498,7844,purchase,2024-05-09 00:00:00,20,1996,210.2
EVT_000499,972,click,2024-04-04 00:00:00,11,1888,0
EVT_000500,1408,view,2024-11-29 02:17:45,13,1283,0
EVT_000501,4153,purchase,2024-12-02 00:13:32,19,2407,399.57
EVT_000502,7463,view,2024-12-02 22:57:52,6,1433,0
EVT_000503,126,click,2024-08-29 00:00:00,1,3346,0
EVT_000504,6234,purchase,2024-06-29 00:00:00,1,3140,107.06
EVT_000505,5792,click,2024-07-26 00:00:00,11,1826,0
EVT_000506,7121,view,2024-03-09 00:00:00,14,1357,0
EVT_000507,3137,click,2024-03-21 00:00:00,20,1352,0
EVT_000508,6130,view,2024-12-25 20:25:57,4,1153,0
EVT_000509,4505,click,2024-12-02 00:06:03,6,1129,0
EVT_000510,1180,add_to_cart,2024-12-25 01:35:55,14,3297,0
EVT_000511,9097,click,2024-05-08 00:00:00,5,556,0
EVT_000512,9931,view,2024-11-29 14:46:24,16,883,0
EVT_000513,8154,click,2024-11-29 18:07:50,13,2233,0
EVT_000514,7416,add_to_cart,2024-04-26 00:00:00,1,1381,0
EVT_000515,405,add_to_cart,2024-12-31 12:36:10,17,791,0
EVT_000516,5082,view,2024-11-29 15:47:14,13,714,0
EVT_000517,6277,purchase,2024-10-04 00:00:00,2,2912,393.84
EVT_000518,3309,purchase,2024-11-29 21:40:50,12,1695,349.26
EVT_000519,3958,purchase,2024-11-29 11:32:53,17,225,196.11
EVT_000520,6963,add_to_cart,2024-12-02 23:10:29,14,1143,0
EVT_000521,9886,purchase,2024-12-25 23:15:25,2,1961,144.45
EVT_000522,4062,purchase,2024-12-09 00:00:00,6,309,349.13
EVT_000523,6124,view,2024-03-24 00:00:00,1,1239,0
EVT_000524,9629,purchase,2024-12-25 19:47:33,9,318,69.64
EVT_000525,4656,view,2024-12-02 00:09:04,9,941,0
EVT_000526,2051,purchase,2024-12-25 00:00:00,2,2087,316.8
EVT_000527,1399,view,2024-11-29 16:25:05,15,800,0
EVT_000528,2526,click,2024-12-25 09:41:10,20,2873,0
EVT_000529,1240,click,2024-11-29 00:01:03,8,1275,0
EVT_000530,6221,view,2024-09-17 00:00:00,13,44,0
EVT_000531,7733,click,2024-12-31 10:55:33,14,458,0
EVT_000532,1754,click,2024-12-25 09:26:38,15,2169,0
EVT_000533,8592,view,2024-02-07 00:00:00,10,1296,0
EVT_000534,3348,view,2024-02-09 00:00:00,11,1379,0
EVT_000535,1036,click,2024-12-25 12:05:09,14,3580,0
EVT_000536,3265,view,2024-11-28 00:00:00,2,2332,0
EVT_000537,7281,click,2024-11-29 10:49:15,1,1337,0
EVT_000538,3080,add_to_cart,2024-12-31 07:48:55,9,1799,0
EVT_000539,6096,add_to_cart,2024-12-25 07:49:53,19,3305,0
EVT_000540,7221,click,2024-12-02 14:00:03,14,2887,0
EVT_000541,3113,add_to_cart,2024-12-31 04:22:23,6,1842,0
EVT_000542,5292,add_to_cart,2024-11-29 17:58:02,19,832,0
EVT_000543,5137,click,2024-12-25 06:50:22,3,163,0
EVT_000544,2803,view,2024-11-29 12:14:06,14,1498,0
EVT_000545,2457,view,2024-12-02 06:13:06,20,865,0
EVT_000546,3706,purchase,2024-12-31 19:43:23,1,2522,88.64
EVT_000547,1942,click,2024-12-02 03:32:52,15,699,0
EVT_000548,3563,add_to_cart,2024-08-13 00:00:00,13,3577,0
EVT_000549,6851,view,2024-12-02 08:52:09,1,1004,0
EVT_000550,5872,view,2024-12-25 03:30:58,4,1536,0
EVT_000551,90,click,2024-12-25 08:38:09,10,913,0
EVT_000552,4089,click,2024-11-17 00:00:00,19,3393,0
EVT_000553,4781,add_to_cart,2024-03-30 00:00:00,17,572,0
EVT_000554,7740,view,2024-11-19 00:00:00,11,904,0
EVT_000555,6123,add_to_cart,2024-06-11 00:00:00,2,2324,0
EVT_000556,6014,purchase,2024-05-12 00:00:00,3,2013,250.71
EVT_000557,2508,view,2024-12-08 00:00:00,10,1175,0
EVT_000558,3624,view,2024-12-31 17:21:22,12,2385,0
EVT_000559,7367,click,2024-06-25 00:00:00,11,2790,0
EVT_000560,2474,purchase,2024-05-25 00:00:00,16,1511,235.82
EVT_000561,3496,click,2024-12-02 03:43:48,3,2740,0
EVT_000562,8334,add_to_cart,2024-04-26 00:00:00,14,2320,0
EVT_000563,5348,purchase,2024-12-25 02:01:59,3,1776,183.58
EVT_000564,4831,purchase,2024-12-02 14:14:12,18,2348,291.84
EVT_000565,6337,purchase,2024-08-27 00:00:00,16,2210,201.79
EVT_000566,3470,add_to_cart,2024-12-31 14:51:30,14,119,0
EVT_000567,9577,view,2024-10-07 00:00:00,1,480,0
EVT_000568,658,click,2024-12-26 00:00:00,3,2165,0
EVT_000569,536,view,2024-12-31 09:21:32,10,1423,0
EVT_000570,1092,add_to_cart,2024-10-25 00:00:00,12,2107,0
EVT_000571,5476,add_to_cart,2024-11-22 00:00:00,18,1788,0
EVT_000572,4,purchase,2024-11-29 20:44:03,8,3013,87.34
EVT_000573,9734,click,2024-05-05 00:00:00,2,344,0
EVT_000574,8205,add_to_cart,2024-07-17 00:00:00,5,947,0
EVT_000575,8770,click,2024-12-02 21:35:40,7,1728,0
EVT_000576,871,view,2024-12-25 10:55:55,6,3403,0
EVT_000577,3522,view,2024-12-25 08:47:41,19,2727,0
EVT_000578,2095,view,2024-11-29 17:52:10,18,2567,0
EVT_000579,7499,purchase,2024-04-08 00:00:00,13,1745,141.62
EVT_000580,3939,add_to_cart,2024-11-29 16:12:22,14,2973,0
EVT_000581,769,click,2024-12-31 07:47:11,11,2880,0
EVT_000582,4482,purchase,2024-02-28 00:00:00,10,2886,129.15
EVT_000583,7152,view,2024-09-27 00:00:00,8,2897,0
EVT_000584,3470,click,2024-12-31 13:51:31,16,3522,0
EVT_000585,6224,purchase,2024-11-29 06:20:25,19,2142,70.59
EVT_000586,7235,purchase,2024-12-25 15:37:22,7,989,211.68
EVT_000587,7795,add_to_cart,2024-07-03 00:00:00,17,1444,0
EVT_000588,9943,view,2024-11-29 03:01:17,3,1443,0
EVT_000589,6800,purchase,2024-12-02 09:29:54,19,3247,262.38
EVT_000590,811,add_to_cart,2024-11-29 03:51:04,1,1123,0
EVT_000591,5873,add_to_cart,2024-06-20 00:00:00,10,1524,0
EVT_000592,4563,click,2024-11-29 18:57:04,12,3592,0
EVT_000593,284,purchase,2024-12-25 05:52:57,17,1780,421.02
EVT_000594,764,click,2024-11-29 22:50:31,17,624,0
EVT_000595,6295,purchase,2024-06-30 00:00:00,9,2556,275.88
EVT_000596,6374,view,2024-08-22 00:00:00,2,407,0
EVT_000597,556,click,2024-11-13 00:00:00,4,3155,0
EVT_000598,800,view,2024-12-02 23:28:19,1,1740,0
EVT_000599,2106,view,2024-12-25 20:59:47,18,3501,0
EVT_000600,7259,view,2024-12-25 19:15:44,5,1522,0
EVT_000601,4194,purchase,2024-11-29 09:19:18,14,1266,177.0
EVT_000602,397,add_to_cart,2024-11-27 00:00:00,3,1011,0
EVT_000603,9041,purchase,2024-05-29 00:00:00,20,2986,297.69
EVT_000604,7780,click,2024-12-25 03:10:02,8,2247,0
EVT_000605,1969,add_to_cart,2024-05-14 00:00:00,1,1027,0
EVT_000606,5289,add_to_cart,2024-12-31 00:38:40,10,3350,0
EVT_000607,7857,click,2024-12-02 16:21:22,18,1340,0
EVT_000608,8574,purchase,2024-03-23 00:00:00,5,3380,421.5
EVT_000609,8899,view,2024-12-04 00:00:00,5,122,0
EVT_000610,8512,purchase,2024-06-24 00:00:00,11,1463,216.27
EVT_000611,7970,add_to_cart,2024-12-02 01:22:39,8,497,0
EVT_000612,1549,click,2024-05-09 00:00:00,12,466,0
EVT_000613,215,purchase,2024-02-12 00:00:00,5,2621,296.41
EVT_000614,4843,add_to_cart,2024-08-20 00:00:00,2,2312,0
EVT_000615,4400,click,2024-11-29 04:33:41,4,1498,0
EVT_000616,923,click,2024-12-31 06:47:35,8,2095,0
EVT_000617,2187,add_to_cart,2024-12-02 22:58:43,16,253,0
EVT_000618,3548,add_to_cart,2024-12-25 00:00:00,11,570,0
EVT_000619,6542,view,2024-04-10 00:00:00,9,3464,0
EVT_000620,1521,view,2024-03-21 00:00:00,5,1248,0
EVT_000621,4080,purchase,2024-11-29 09:46:49,12,2064,218.86
EVT_000622,4599,purchase,2024-12-02 00:36:10,11,1319,22.93
EVT_000623,5276,view,2024-07-04 00:00:00,9,2983,0
EVT_000624,2676,click,2024-12-02 19:25:14,11,287,0
EVT_000625,9297,click,2024-03-13 00:00:00,1,3215,0
EVT_000626,3270,purchase,2024-10-27 00:00:00,5,60,201.32
EVT_000627,3033,view,2024-12-25 17:05:02,11,3247,0
EVT_000628,7064,purchase,2024-12-02 08:29:51,8,551,186.09
EVT_000629,9735,purchase,2024-11-21 00:00:00,3,3095,413.35
EVT_000630,3668,view,2024-12-02 17:26:22,7,2414,0
EVT_000631,1031,click,2024-07-16 00:00:00,7,3556,0
EVT_000632,4674,add_to_cart,2024-12-25 00:26:24,10,1880,0
EVT_000633,1308,view,2024-11-29 18:56:10,11,573,0
EVT_000634,1774,view,2024-12-02 17:53:41,7,489,0
EVT_000635,7368,add_to_cart,2024-12-25 23:24:52,6,2700,0
EVT_000636,1763,purchase,2024-11-18 00:00:00,8,2602,198.62
EVT_000637,628,add_to_cart,2024-12-02 22:03:21,19,755,0
EVT_000638,6808,purchase,2024-07-31 00:00:00,14,715,214.89
EVT_000639,2727,view,2024-10-22 00:00:00,15,2343,0
EVT_000640,9202,view,2024-11-29 03:02:31,17,1717,0
EVT_000641,487,purchase,2024-01-16 00:00:00,17,1842,143.89
EVT_000642,5657,add_to_cart,2024-11-29 00:47:05,8,3137,0
EVT_000643,8364,purchase,2024-12-02 10:14:30,18,2407,430.33
EVT_000644,2591,purchase,2024-12-02 22:41:54,13,221,162.21
EVT_000645,2676,view,2024-04-02 00:00:00,8,363,0
EVT_000646,1757,view,2024-11-29 19:28:36,1,304,0
EVT_000647,7422,view,2024-11-18 00:00:00,4,3387,0
EVT_000648,7053,add_to_cart,2024-12-25 17:02:00,6,776,0
EVT_000649,9860,purchase,2024-07-03 00:00:00,13,2458,50.55
EVT_000650,6913,purchase,2024-02-19 00:00:00,19,1066,237.19
EVT_000651,8676,purchase,2024-07-29 00:00:00,8,1161,34.5
EVT_000652,2619,purchase,2024-12-31 14:33:51,15,1773,61.8
EVT_000653,9523,add_to_cart,2024-11-29 11:09:20,3,1435,0
EVT_000654,5912,click,2024-12-02 03:13:15,14,2367,0
EVT_000655,8666,purchase,2024-11-29 16:52:23,11,1996,365.03
EVT_000656,657,add_to_cart,2024-12-31 10:01:24,10,114,0
EVT_000657,4197,add_to_cart,2024-12-25 01:11:24,11,1515,0
EVT_000658,6636,add_to_cart,2024-12-02 16:53:13,14,2343,0
EVT_000659,8429,purchase,2024-12-18 00:00:00,13,2219,285.62
EVT_000660,4911,view,2024-11-29 00:00:00,13,3303,0
EVT_000661,6399,view,2024-01-26 00:00:00,16,2156,0
EVT_000662,3188,purchase,2024-12-25 06:39:13,19,2882,427.85
EVT_000663,9258,view,2024-11-29 09:42:18,16,702,0
EVT_000664,2977,view,2024-12-02 02:13:09,10,1801,0
EVT_000665,464,purchase,2024-12-31 09:14:04,14,735,26.47
EVT_000666,4887,add_to_cart,2024-02-15 00:00:00,7,3483,0
EVT_000667,5494,add_to_cart,2024-12-31 02:04:46,4,2435,0
EVT_000668,4024,add_to_cart,2024-12-25 19:35:59,6,2385,0
EVT_000669,7057,view,2024-12-02 17:17:18,8,3282,0
EVT_000670,2531,purchase,2024-03-06 00:00:00,5,2765,243.63
EVT_000671,4842,purchase,2024-12-25 11:33:25,2,958,136.65
EVT_000672,3850,view,2024-11-29 02:21:13,13,1907,0
EVT_000673,8194,purchase,2024-01-20 00:00:00,8,1807,207.59
EVT_000674,4679,purchase,2024-05-08 00:00:00,6,2365,174.77
EVT_000675,9488,purchase,2024-12-31 17:19:18,1,898,410.1
EVT_000676,9515,click,2024-12-02 09:09:01,10,3380,0
EVT_000677,681,click,2024-01-28 00:00:00,2,2892,0
EVT_000678,7226,purchase,2024-12-02 16:01:17,13,1632,15.69
EVT_000679,8673,click,2024-12-02 14:39:33,15,327,0
EVT_000680,3903,add_to_cart,2024-08-06 00:00:00,20,3231,0
EVT_000681,3262,purchase,2024-12-31 14:18:59,3,1865,95.61
EVT_000682,889,view,2024-12-25 16:29:58,19,3382,0
EVT_000683,9783,click,2024-10-29 00:00:00,16,1221,0
EVT_000684,1850,add_to_cart,2024-11-28 00:00:00,1,3108,0
EVT_000685,3932,add_to_cart,2024-11-29 11:36:44,4,600,0
EVT_000686,6930,purchase,2024-12-31 00:45:09,13,2073,64.81
EVT_000687,8890,add_to_cart,2024-11-11 00:00:00,2,3338,0
EVT_000688,775,add_to_cart,2024-12-02 09:32:41,1,2449,0
EVT_000689,712,add_to_cart,2024-12-02 22:46:16,9,1494,0
EVT_000690,8731,purchase,2024-12-02 12:49:31,3,1379,94.23
EVT_000691,3345,purchase,2024-11-29 17:26:57,5,1733,301.34
EVT_000692,9928,view,2024-12-31 10:31:08,12,2047,0
EVT_000693,7251,click,2024-07-04 00:00:00,16,608,0
EVT_000694,4594,add_to_cart,2024-07-05 00:00:00,4,2328,0
EVT_000695,9560,click,2024-12-31 09:52:02,10,1931,0
EVT_000696,6358,click,2024-12-02 09:02:37,17,983,0
EVT_000697,3392,view,2024-12-02 00:14:49,20,669,0
EVT_000698,139,add_to_cart,2024-12-25 07:41:02,6,1618,0
EVT_000699,6497,view,2024-01-11 00:00:00,10,3410,0
EVT_000700,6974,add_to_cart,2024-10-01 00:00:00,5,1756,0
EVT_000701,5861,view,2024-12-02 17:20:23,14,504,0
EVT_000702,4920,click,2024-01-05 00:00:00,14,1522,0
EVT_000703,7563,purchase,2024-12-31 06:54:24,12,1758,463.63
EVT_000704,716,click,2024-11-29 10:59:28,15,1787,0
EVT_000705,8643,view,2024-04-12 00:00:00,18,3394,0
EVT_000706,5860,add_to_cart,2024-01-30 00:00:00,10,1560,0
EVT_000707,8882,add_to_cart,2024-01-21 00:00:00,7,241,0
EVT_000708,9728,purchase,2024-12-25 08:19:23,19,790,148.57
EVT_000709,4548,add_to_cart,2024-12-02 12:49:01,4,1917,0
EVT_000710,7238,click,2024-11-29 04:25:25,12,3214,0
EVT_000711,5036,add_to_cart,2024-01-21 00:00:00,7,794,0
EVT_000712,4947,click,2024-12-02 06:44:58,4,1225,0
EVT_000713,9859,view,2024-03-12 00:00:00,20,3448,0
EVT_000714,1973,purchase,2024-12-02 05:25:17,15,2144,398.35
EVT_000715,835,click,2024-11-29 08:34:37,8,828,0
EVT_000716,1771,click,2024-12-25 17:52:54,15,2344,0
EVT_000717,6681,add_to_cart,2024-11-27 00:00:00,10,188,0
EVT_000718,6094,click,2024-12-26 00:00:00,16,242,0
EVT_000719,6060,view,2024-08-23 00:00:00,16,846,0
EVT_000720,2934,view,2024-12-25 19:44:24,8,3407,0
EVT_000721,9824,add_to_cart,2024-11-29 00:18:42,15,3323,0
EVT_000722,9293,purchase,2024-12-02 09:15:37,13,1959,410.81
EVT_000723,9847,view,2024-03-27 00:00:00,9,967,0
EVT_000724,1667,add_to_cart,2024-12-02 04:55:35,13,393,0
EVT_000725,5481,purchase,2024-04-18 00:00:00,9,3574,316.67
EVT_000726,8586,view,2024-12-02 09:43:13,11,539,0
EVT_000727,2257,view,2024-01-09 00:00:00,11,2757,0
EVT_000728,9953,purchase,2024-12-02 12:04:59,9,619,472.5
EVT_000729,610,view,2024-12-31 05:45:03,7,416,0
EVT_000730,1278,view,2024-05-10 00:00:00,12,2754,0
EVT_000731,817,add_to_cart,2024-12-09 00:00:00,4,2222,0
EVT_000732,6206,view,2024-12-25 19:45:27,16,2638,0
EVT_000733,7650,view,2024-11-29 17:21:41,20,110,0
EVT_000734,6031,click,2024-01-31 00:00:00,9,2217,0
EVT_000735,992,view,2024-06-08 00:00:00,17,176,0
EVT_000736,8294,view,2024-12-02 19:39:26,20,1516,0
EVT_000737,8356,click,2024-12-25 23:28:46,9,2795,0
EVT_000738,6375,click,2024-04-05 00:00:00,18,886,0
EVT_000739,4010,purchase,2024-04-22 00:00:00,5,1591,326.51
EVT_000740,7302,add_to_cart,2024-04-22 00:00:00,19,723,0
EVT_000741,3318,purchase,2024-11-29 12:18:25,14,1395,117.88
EVT_000742,4932,add_to_cart,2024-12-25 06:00:04,3,2991,0
EVT_000743,8568,add_to_cart,2024-12-25 18:48:23,13,2685,0
EVT_000744,8818,add_to_cart,2024-12-31 23:44:00,13,1764,0
EVT_000745,9119,click,2024-03-05 00:00:00,11,48,0
EVT_000746,1532,add_to_cart,2024-12-25 03:07:26,2,1959,0
EVT_000747,2880,view,2024-12-02 17:44:26,17,2226,0
EVT_000748,2698,view,2024-12-31 13:36:12,5,2885,0
EVT_000749,2078,add_to_cart,2024-12-31 06:26:04,8,95,0
EVT_000750,4501,add_to_cart,2024-04-18 00:00:00,15,3467,0
EVT_000751,9761,purchase,2024-11-05 00:00:00,15,1268,103.31
EVT_000752,5480,view,2024-12-02 19:26:51,14,940,0
EVT_000753,9079,add_to_cart,2024-11-29 12:42:19,1,2854,0
EVT_000754,9223,purchase,2024-01-03 00:00:00,18,1570,336.68
EVT_000755,5535,click,2024-12-02 04:24:10,15,2305,0
EVT_000756,7548,purchase,2024-10-30 00:00:00,19,3565,334.65
EVT_000757,2287,purchase,2024-12-02 16:52:12,14,3203,174.62
EVT_000758,5842,add_to_cart,2024-12-31 02:22:31,20,3175,0
EVT_000759,1789,view,2024-07-29 00:00:00,1,2139,0
EVT_000760,7980,click,2024-12-31 06:34:13,6,1396,0
EVT_000761,1226,add_to_cart,2024-02-10 00:00:00,13,2225,0
EVT_000762,5626,view,2024-11-29 07:17:40,10,1739,0
EVT_000763,2511,view,2024-11-29 00:22:37,9,1527,0
EVT_000764,3998,click,2024-09-17 00:00:00,16,2093,0
EVT_000765,380,click,2024-12-02 20:31:52,18,875,0
EVT_000766,1043,view,2024-12-02 20:02:51,4,3064,0
EVT_000767,8300,add_to_cart,2024-12-25 08:12:15,9,803,0
EVT_000768,8893,view,2024-11-29 14:01:55,9,1305,0
EVT_000769,7089,click,2024-06-21 00:00:00,1,1790,0
EVT_000770,5305,purchase,2024-11-29 02:47:49,1,964,27.9
EVT_000771,2376,purchase,2024-11-29 14:16:39,19,64,311.42
EVT_000772,2118,add_to_cart,2024-12-02 11:13:18,17,165,0
EVT_000773,7942,add_to_cart,2024-06-25 00:00:00,13,3356,0
EVT_000774,4096,click,2024-11-08 00:00:00,20,2800,0
EVT_000775,6873,purchase,2024-06-27 00:00:00,12,2914,291.84
EVT_000776,7549,click,2024-12-25 19:48:30,1,433,0
EVT_000777,9536,purchase,2024-08-19 00:00:00,2,1946,83.03
EVT_000778,3506,add_to_cart,2024-12-02 19:53:51,7,2982,0
EVT_000779,6180,add_to_cart,2024-11-29 16:46:07,2,2164,0
EVT_000780,6803,purchase,2024-10-02 00:00:00,20,3254,16.81
EVT_000781,6003,click,2024-12-02 23:21:34,3,2435,0
EVT_000782,3709,view,2024-02-20 00:00:00,14,2943,0
EVT_000783,4309,add_to_cart,2024-11-29 13:07:16,20,2510,0
EVT_000784,8045,purchase,2024-12-25 12:39:00,11,423,131.93
EVT_000785,4992,click,2024-09-12 00:00:00,8,1202,0
EVT_000786,9336,add_to_cart,2024-12-02 14:58:40,2,3362,0
EVT_000787,5818,click,2024-12-02 02:42:27,6,2100,0
EVT_000788,953,add_to_cart,2024-12-02 14:53:48,15,2450,0
EVT_000789,8578,click,2024-04-09 00:00:00,19,716,0
EVT_000790,1201,purchase,2024-12-25 20:45:45,8,1576,53.97
EVT_000791,4299,purchase,2024-12-25 01:39:59,10,837,427.28
EVT_000792,7489,click,2024-08-05 00:00:00,18,905,0
EVT_000793,8232,view,2024-12-25 01:00:46,20,1710,0
EVT_000794,2078,purchase,2024-11-29 00:42:53,15,3320,184.78
EVT_000795,1732,add_to_cart,2024-10-20 00:00:00,8,648,0
EVT_000796,1853,purchase,2024-05-17 00:00:00,6,2676,189.09
EVT_000797,8476,click,2024-11-29 09:18:29,5,969,0
EVT_000798,8983,add_to_cart,2024-12-25 15:58:03,1,784,0
EVT_000799,541,add_to_cart,2024-12-25 02:33:38,8,792,0
EVT_000800,6188,click,2024-12-25 03:39:35,8,2888,0
EVT_000801,7144,purchase,2024-12-25 02:32:49,10,3241,259.25
EVT_000802,4374,add_to_cart,2024-12-31 09:15:38,20,529,0
EVT_000803,7626,add_to_cart,2024-06-28 00:00:00,14,560,0
EVT_000804,3607,click,2024-12-25 10:44:29,3,3350,0
EVT_000805,1322,purchase,2024-12-31 09:25:08,17,890,2.37
EVT_000806,8358,view,2024-03-12 00:00:00,6,57,0
EVT_000807,6003,purchase,2024-08-09 00:00:00,3,2428,25.02
EVT_000808,5118,purchase,2024-11-17 00:00:00,11,331,33.75
EVT_000809,7104,purchase,2024-12-25 12:26:57,17,131,172.79
