fact_id,dimension_id,value,amount,created_date
FACT_000613,6,481,2891.79,2025-01-21
FACT_000614,6,333,3185.37,2025-04-20
FACT_000615,44,445,4924.41,2025-03-10
FACT_000616,187,14,2179.2,2025-02-09
FACT_000617,981,722,3011.3,2025-08-07
FACT_000618,115,587,1271.82,2025-03-24
FACT_000619,4,359,1405.87,2025-07-12
FACT_000620,429,866,3125.5,2025-02-03
FACT_000621,116,175,4408.27,2024-11-20
FACT_000622,757,929,3782.96,2024-12-20
FACT_000623,284,528,994.99,2024-10-22
FACT_000624,10,779,4549.43,2025-03-21
FACT_000625,780,754,4431.08,2024-11-25
FACT_000626,1,13,4059.72,2025-05-20
FACT_000627,144,912,4783.6,2025-01-07
FACT_000628,7,240,2188.03,2025-06-04
FACT_000629,5,983,2731.17,2025-05-30
FACT_000630,217,579,2239.31,2024-10-10
FACT_000631,3,281,4785.7,2025-08-03
FACT_000632,6,132,2496.46,2024-10-15
FACT_000633,9,795,2103.12,2025-02-09
FACT_000634,946,638,4101.68,2025-04-15
FACT_000635,5,384,1796.33,2024-11-26
FACT_000636,8,898,2763.08,2024-12-11
FACT_000637,8,10,1300.89,2025-02-27
FACT_000638,9,20,2415.71,2025-02-28
FACT_000639,5,173,2406.76,2024-11-29
FACT_000640,7,358,2053.37,2025-06-03
FACT_000641,2,11,260.83,2024-12-28
FACT_000642,5,599,3262.64,2025-08-04
FACT_000643,3,212,2797.99,2025-02-09
FACT_000644,2,71,1761.31,2024-10-17
FACT_000645,2,897,532.29,2024-09-09
FACT_000646,806,40,1599.12,2025-06-13
FACT_000647,9,641,2318.98,2024-11-29
FACT_000648,7,32,4602.78,2025-08-16
FACT_000649,4,699,4936.98,2024-09-15
FACT_000650,2,769,3416.19,2024-09-19
FACT_000651,606,883,2712.09,2025-01-21
FACT_000652,5,537,2684.91,2024-09-04
FACT_000653,3,485,4594.15,2024-12-22
FACT_000654,10,629,46.19,2024-11-13
FACT_000655,3,197,3453.72,2025-08-13
FACT_000656,429,408,1918.3,2024-10-29
FACT_000657,5,442,3225.38,2025-03-14
FACT_000658,817,570,3168.36,2024-12-05
FACT_000659,3,557,4212.91,2024-09-25
FACT_000660,6,171,3115.44,2025-03-04
FACT_000661,2,555,4080.45,2025-05-04
FACT_000662,6,550,3229.16,2025-06-13
FACT_000663,8,795,4085.58,2024-12-28
FACT_000664,49,538,3156.46,2024-09-15
FACT_000665,10,492,4310.93,2025-07-09
FACT_000666,7,783,1469.5,2025-03-22
FACT_000667,602,836,2585.95,2024-09-06
FACT_000668,9,692,4058.78,2024-09-13
FACT_000669,8,94,3754.11,2025-02-06
FACT_000670,4,259,2494.46,2025-07-09
FACT_000671,7,925,2947.22,2024-10-09
FACT_000672,6,418,2781.78,2024-10-31
FACT_000673,5,259,4317.87,2025-06-08
FACT_000674,8,174,3380.96,2025-07-20
FACT_000675,313,750,973.52,2025-06-06
FACT_000676,8,768,1357.52,2024-09-07
FACT_000677,531,690,3017.01,2024-12-15
FACT_000678,1,274,1904.94,2025-06-02
FACT_000679,150,868,26.75,2024-09-04
FACT_000680,10,482,2117.83,2025-03-22
FACT_000681,178,815,1038.69,2025-05-05
FACT_000682,404,388,99.4,2025-08-19
FACT_000683,9,902,3931.64,2025-04-17
FACT_000684,10,989,2141.38,2025-02-20
FACT_000685,947,101,4859.06,2025-02-26
FACT_000686,5,660,4311.51,2024-11-25
FACT_000687,7,232,4449.26,2025-05-05
FACT_000688,397,915,779.13,2025-07-19
FACT_000689,770,425,3842.42,2024-08-24
FACT_000690,4,512,996.78,2024-09-04
FACT_000691,5,394,3552.99,2024-10-26
FACT_000692,7,495,2248.07,2024-09-14
FACT_000693,3,293,4025.01,2024-09-05
FACT_000694,659,996,378.81,2024-10-23
FACT_000695,4,106,2588.47,2024-10-07
FACT_000696,17,590,3238.88,2025-06-03
FACT_000697,5,808,2627.8,2025-04-24
FACT_000698,508,344,1916.65,2024-08-29
FACT_000699,8,407,2062.99,2025-07-12
FACT_000700,10,899,3172.04,2024-12-06
FACT_000701,575,775,114.84,2025-04-14
FACT_000702,2,136,3531.38,2025-01-30
FACT_000703,769,413,1247.88,2024-09-03
FACT_000704,34,985,1803.74,2025-04-07
FACT_000705,5,536,354.38,2025-01-05
FACT_000706,228,877,3651.61,2025-04-06
FACT_000707,2,591,949.6,2025-02-10
FACT_000708,3,752,4044.87,2024-11-16
FACT_000709,5,133,1413.14,2025-06-30
FACT_000710,396,499,3082.7,2025-02-10
FACT_000711,788,369,357.41,2024-11-05
FACT_000712,8,45,4300.67,2024-09-27
FACT_000713,2,747,3951.38,2025-05-08
FACT_000714,5,286,731.48,2025-04-27
FACT_000715,544,344,4285.29,2025-06-15
FACT_000716,8,213,3177.06,2025-06-07
FACT_000717,9,615,546.99,2024-08-29
FACT_000718,205,210,3937.65,2025-03-27
FACT_000719,9,323,2451.09,2024-11-21
FACT_000720,3,939,670.85,2025-01-01
FACT_000721,986,633,972.5,2025-01-30
FACT_000722,1,108,2927.93,2025-01-12
FACT_000723,8,283,456.61,2025-04-19
FACT_000724,282,244,2026.41,2025-03-23
FACT_000725,2,476,202.11,2024-11-18
FACT_000726,2,784,4496.32,2024-08-25
FACT_000727,2,297,2390.16,2025-07-10
FACT_000728,6,594,1067.14,2025-07-04
FACT_000729,633,280,1356.99,2025-04-22
FACT_000730,8,647,1231.91,2025-05-29
FACT_000731,1,392,3218.19,2024-09-02
FACT_000732,356,36,4769.96,2025-03-16
FACT_000733,1,552,2344.32,2024-10-14
FACT_000734,7,688,4634.09,2025-05-18
FACT_000735,6,939,408.01,2025-07-30
FACT_000736,9,678,3986.68,2025-08-01
FACT_000737,8,655,4709.41,2025-07-27
FACT_000738,8,132,4813.37,2024-10-21
FACT_000739,10,325,4256.88,2025-03-31
FACT_000740,1,607,3614.72,2024-09-07
FACT_000741,4,154,2309.22,2025-01-03
FACT_000742,10,233,4255.58,2024-11-05
FACT_000743,7,633,1678.64,2025-07-30
FACT_000744,8,123,896.5,2025-04-03
FACT_000745,7,909,623.39,2025-06-21
FACT_000746,9,179,4389.76,2025-07-07
FACT_000747,4,667,523.25,2025-07-31
FACT_000748,9,242,1122.25,2025-05-11
FACT_000749,31,788,4905.2,2024-11-20
FACT_000750,5,578,2630.06,2025-04-16
FACT_000751,9,552,4100.55,2025-05-13
FACT_000752,8,258,1722.06,2025-02-23
FACT_000753,9,473,532.71,2025-07-20
FACT_000754,4,247,4196.35,2025-07-21
FACT_000755,1,656,142.06,2025-04-02
FACT_000756,891,44,1925.84,2024-09-09
FACT_000757,10,988,1958.65,2025-01-31
FACT_000758,401,502,269.25,2025-06-06
FACT_000759,3,483,3491.62,2024-11-26
FACT_000760,4,126,4533.9,2025-03-10
FACT_000761,1,846,3995.38,2025-01-26
FACT_000762,2,68,1288.17,2025-04-08
FACT_000763,7,222,1601.92,2024-09-16
FACT_000764,18,198,4606.47,2025-01-06
FACT_000765,467,956,2540.34,2024-11-09
FACT_000766,7,722,3252.09,2025-02-28
FACT_000767,2,267,4555.25,2024-11-03
FACT_000768,2,601,3102.81,2024-12-01
FACT_000769,2,851,3237.63,2024-09-06
FACT_000770,9,682,1934.63,2025-02-22
FACT_000771,3,889,1645.75,2025-05-16
FACT_000772,8,764,1878.47,2025-08-07
FACT_000773,5,277,1173.4,2024-11-29
FACT_000774,6,270,520.31,2024-09-13
FACT_000775,4,292,3242.92,2024-12-23
FACT_000776,6,169,3941.68,2024-11-16
FACT_000777,4,178,762.28,2024-09-19
FACT_000778,9,197,803.37,2024-12-18
FACT_000779,303,6,4379.88,2025-02-15
FACT_000780,167,143,2129.48,2024-12-13
FACT_000781,572,321,1930.77,2025-07-14
FACT_000782,6,909,413.66,2025-02-04
FACT_000783,2,608,4101.86,2024-12-15
FACT_000784,446,174,3129.34,2025-02-17
FACT_000785,4,497,4392.87,2025-04-29
FACT_000786,7,259,1145.19,2025-04-10
FACT_000787,6,682,4380.48,2025-01-03
FACT_000788,10,81,3653.51,2025-02-02
FACT_000789,1,210,4573.69,2025-03-17
FACT_000790,10,68,3923.17,2024-12-30
FACT_000791,9,977,3707.46,2025-08-08
FACT_000792,6,663,2827.64,2025-03-27
FACT_000793,261,748,678.07,2024-11-17
FACT_000794,6,346,3099.83,2024-10-25
FACT_000795,7,58,3643.25,2024-08-31
FACT_000796,1,280,3069.41,2025-01-07
FACT_000797,9,939,1239.42,2025-07-03
FACT_000798,1,472,189.05,2025-04-10
FACT_000799,5,500,4489.21,2025-07-08
FACT_000800,2,400,1522.97,2025-05-07
FACT_000801,322,857,1649.79,2024-10-25
FACT_000802,5,50,2507.65,2025-08-21
FACT_000803,385,412,2857.08,2024-11-25
FACT_000804,6,475,2701.45,2025-07-05
FACT_000805,855,274,3115.56,2025-02-28
FACT_000806,451,605,2141.82,2025-01-08
FACT_000807,8,990,23.88,2025-01-11
FACT_000808,9,933,3110.89,2025-08-08
FACT_000809,9,180,4768.1,2025-03-29
FACT_000810,2,554,3329.94,2024-12-02
FACT_000811,7,637,1738.35,2025-03-09
FACT_000812,2,714,2660.75,2025-05-21
FACT_000813,5,613,1560.73,2025-02-27
FACT_000814,7,339,1514.22,2025-06-06
FACT_000815,984,333,1568.31,2025-05-16
FACT_000816,6,257,2932.47,2025-03-07
FACT_000817,3,94,2443.47,2025-03-16
FACT_000818,1,189,4543.03,2025-03-31
FACT_000819,9,309,2350.35,2025-06-05
FACT_000820,9,354,678.39,2025-07-23
FACT_000821,4,297,1539.46,2025-05-18
FACT_000822,4,31,3625.34,2024-12-15
FACT_000823,2,677,598.4,2025-03-30
FACT_000824,6,207,355.96,2024-10-28
FACT_000825,10,547,1823.62,2025-01-23
FACT_000826,8,711,3775.58,2025-04-01
FACT_000827,10,894,1949.38,2025-06-24
FACT_000828,8,297,1915.72,2025-04-29
FACT_000829,6,575,1480.41,2024-12-24
FACT_000830,1,594,2224.74,2025-01-03
FACT_000831,596,493,4080.0,2025-05-04
FACT_000832,382,884,2623.81,2025-02-08
FACT_000833,9,417,1021.34,2025-04-26
FACT_000834,279,692,3414.13,2025-02-07
FACT_000835,75,487,4636.82,2025-07-02
FACT_000836,5,410,288.48,2024-12-29
FACT_000837,1,804,1123.77,2025-06-13
FACT_000838,3,168,4739.47,2025-02-04
FACT_000839,762,223,3141.0,2025-01-14
FACT_000840,8,731,2567.36,2025-05-10
FACT_000841,2,546,3627.27,2025-07-01
FACT_000842,10,134,4694.22,2025-07-04
FACT_000843,5,641,4702.46,2025-06-21
FACT_000844,5,963,4294.08,2024-12-02
FACT_000845,570,391,2391.39,2025-06-03
FACT_000846,8,547,4309.06,2025-04-16
FACT_000847,6,635,3215.51,2025-03-08
FACT_000848,383,812,3137.63,2024-11-01
FACT_000849,1,448,947.54,2025-08-14
FACT_000850,629,329,1237.33,2025-07-22
FACT_000851,9,702,820.46,2025-03-24
FACT_000852,4,988,4313.62,2025-01-05
FACT_000853,4,241,2842.14,2025-01-24
FACT_000854,3,178,3926.4,2025-04-19
FACT_000855,5,702,4667.45,2024-12-27
FACT_000856,7,797,104.7,2024-11-13
FACT_000857,851,525,2355.81,2025-03-25
FACT_000858,696,509,786.43,2025-04-05
FACT_000859,10,570,4254.76,2025-07-22
FACT_000860,6,730,4102.2,2025-08-07
FACT_000861,4,980,1828.05,2025-04-11
FACT_000862,2,27,167.85,2025-02-04
FACT_000863,9,606,2221.01,2025-02-16
FACT_000864,8,362,772.88,2025-03-17
FACT_000865,842,42,1414.86,2024-10-09
FACT_000866,155,760,2572.29,2025-08-02
FACT_000867,9,982,495.02,2025-06-17
FACT_000868,353,900,4274.46,2025-03-23
FACT_000869,590,961,1078.33,2024-09-23
FACT_000870,867,541,3997.77,2025-07-19
FACT_000871,879,451,4669.84,2025-04-07
FACT_000872,2,432,4814.16,2025-03-17
FACT_000873,534,836,1136.5,2025-07-10
FACT_000874,99,218,3618.11,2025-01-28
FACT_000875,4,834,3324.27,2024-09-19
FACT_000876,317,56,2587.06,2025-06-17
FACT_000877,5,60,2911.58,2024-10-02
FACT_000878,5,449,2872.92,2025-04-01
FACT_000879,2,167,750.74,2024-08-26
FACT_000880,1,71,1413.47,2025-03-03
FACT_000881,3,419,1635.33,2025-07-14
FACT_000882,3,126,2177.61,2025-05-09
FACT_000883,5,990,4463.86,2025-01-02
FACT_000884,3,195,1145.75,2025-06-03
FACT_000885,4,986,3342.74,2025-01-22
FACT_000886,8,383,4017.96,2025-02-26
FACT_000887,5,385,22.77,2024-10-08
FACT_000888,9,937,4978.72,2025-07-08
FACT_000889,8,166,4986.09,2025-06-19
FACT_000890,6,379,3786.63,2025-08-06
FACT_000891,6,347,1307.93,2025-05-09
FACT_000892,5,968,2784.19,2024-10-26
FACT_000893,5,309,1552.82,2025-02-27
FACT_000894,4,545,2257.81,2024-11-02
FACT_000895,2,513,4317.99,2024-10-28
FACT_000896,765,887,3689.75,2025-05-04
FACT_000897,3,368,903.93,2025-08-21
FACT_000898,5,456,3467.66,2025-08-16
FACT_000899,10,750,1053.96,2025-01-29
FACT_000900,10,252,2390.96,2025-06-12
FACT_000901,511,61,742.44,2025-07-12
FACT_000902,7,380,2331.44,2025-07-05
FACT_000903,4,481,3818.16,2025-05-04
FACT_000904,8,776,1334.82,2025-01-21
FACT_000905,2,147,2951.0,2025-03-15
FACT_000906,10,977,1642.36,2025-01-06
FACT_000907,3,457,2746.15,2025-03-30
FACT_000908,2,992,3566.79,2025-05-10
FACT_000909,1,911,2517.69,2025-01-31
FACT_000910,7,460,2529.16,2025-05-16
FACT_000911,5,101,1274.78,2024-11-16
FACT_000912,1,554,4166.19,2025-04-27
FACT_000913,936,852,2551.66,2025-06-03
FACT_000914,1,99,4927.88,2025-07-10
FACT_000915,10,947,3311.08,2024-12-09
FACT_000916,9,954,772.28,2024-11-19
FACT_000917,1,715,4227.06,2025-06-15
FACT_000918,10,160,2822.62,2024-10-05
FACT_000919,955,183,2446.23,2025-01-31
FACT_000920,3,899,4405.71,2025-04-02
FACT_000921,8,79,3545.12,2024-11-23
FACT_000922,7,47,1681.98,2025-01-29
FACT_000923,4,127,1671.31,2024-09-25
FACT_000924,6,349,2268.71,2024-11-21
FACT_000925,6,559,258.24,2025-01-10
FACT_000926,177,428,3009.34,2024-09-03
FACT_000927,5,854,614.63,2024-10-15
FACT_000928,593,831,3023.18,2025-05-15
FACT_000929,2,360,2565.74,2024-11-21
FACT_000930,7,5,1159.82,2025-01-25
FACT_000931,1,714,326.17,2025-01-12
FACT_000932,4,170,4747.61,2024-12-17
FACT_000933,7,757,164.3,2025-02-17
FACT_000934,2,660,2527.94,2024-09-16
FACT_000935,4,302,3511.26,2025-08-08
FACT_000936,4,596,1196.31,2025-07-10
FACT_000937,12,623,1332.31,2025-01-31
FACT_000938,3,723,1467.5,2024-09-12
FACT_000939,136,410,2950.65,2025-03-04
FACT_000940,3,847,1674.82,2025-05-03
FACT_000941,3,577,149.9,2024-12-28
FACT_000942,7,349,257.42,2025-06-13
FACT_000943,727,528,4758.49,2024-12-20
FACT_000944,5,450,1248.77,2024-09-03
FACT_000945,4,672,2218.22,2025-02-14
FACT_000946,762,935,4175.34,2024-08-29
FACT_000947,9,144,4280.25,2024-11-11
FACT_000948,8,87,4124.23,2025-01-28
FACT_000949,5,163,942.63,2025-06-23
FACT_000950,9,135,112.39,2025-01-23
FACT_000951,7,922,789.15,2025-01-11
FACT_000952,3,79,4302.1,2024-12-17
FACT_000953,6,272,3006.66,2025-05-24
FACT_000954,7,648,701.96,2025-06-12
FACT_000955,10,166,2593.0,2024-10-31
FACT_000956,4,918,4647.66,2024-12-13
FACT_000957,10,45,2215.67,2024-12-22
FACT_000958,5,331,3297.98,2025-01-06
FACT_000959,4,299,1192.25,2025-04-10
FACT_000960,7,57,458.36,2025-06-13
FACT_000961,4,460,2738.99,2024-08-29
FACT_000962,4,45,3797.37,2025-04-07
FACT_000963,3,206,3248.47,2025-03-30
FACT_000964,9,670,3324.02,2024-12-14
FACT_000965,586,275,4683.68,2024-09-13
FACT_000966,805,359,3984.57,2025-05-10
FACT_000967,4,833,60.26,2024-08-23
FACT_000968,1,154,900.1,2024-11-26
FACT_000969,7,35,616.95,2025-04-04
FACT_000970,7,639,3192.19,2025-06-23
FACT_000971,4,509,359.35,2024-09-20
FACT_000972,817,699,150.38,2025-05-21
FACT_000973,1,845,444.21,2024-10-01
FACT_000974,3,81,3401.2,2025-08-09
FACT_000975,7,216,1496.7,2025-05-29
FACT_000976,1,967,449.05,2025-08-01
FACT_000977,4,822,490.74,2025-04-06
FACT_000978,575,442,3312.6,2024-09-26
FACT_000979,5,287,2599.5,2025-02-19
FACT_000980,7,39,4629.57,2024-08-28
FACT_000981,9,506,3637.68,2025-07-19
FACT_000982,9,359,3659.42,2025-04-16
FACT_000983,4,471,4652.81,2024-12-27
FACT_000984,7,338,3422.98,2024-09-08
FACT_000985,757,420,4527.61,2025-07-08
FACT_000986,5,509,123.72,2025-06-09
FACT_000987,3,845,791.77,2024-08-28
FACT_000988,7,267,2091.87,2025-07-02
FACT_000989,872,665,2580.55,2024-09-02
FACT_000990,2,892,3330.97,2024-08-25
FACT_000991,2,127,4380.18,2024-10-30
FACT_000992,2,649,751.19,2025-02-10
FACT_000993,5,220,535.02,2024-12-07
FACT_000994,811,505,1612.96,2025-07-19
FACT_000995,2,914,644.84,2025-06-19
FACT_000996,9,320,1246.22,2024-11-29
FACT_000997,8,472,46.37,2025-05-13
FACT_000998,745,619,4314.24,2024-12-14
FACT_000999,363,27,953.17,2024-09-03
FACT_001000,5,899,3062.11,2025-06-23
FACT_001001,1,530,3659.33,2025-02-15
FACT_001002,10,645,761.26,2024-09-25
FACT_001003,5,764,3580.65,2024-09-23
FACT_001004,4,816,4409.99,2025-08-06
FACT_001005,360,896,3931.16,2025-03-31
FACT_001006,2,863,1136.48,2025-05-21
FACT_001007,434,766,2307.18,2025-02-09
FACT_001008,9,88,1196.27,2024-09-06
FACT_001009,491,192,414.29,2024-12-06
FACT_001010,5,354,3622.88,2025-02-20
FACT_001011,618,512,4613.02,2024-09-03
FACT_001012,6,175,4882.43,2025-07-22
FACT_001013,1,268,1219.92,2024-10-11
FACT_001014,8,933,4241.05,2025-01-17
FACT_001015,236,66,1264.08,2025-01-19
FACT_001016,9,10,2155.8,2025-01-03
FACT_001017,122,65,1943.63,2024-10-13
FACT_001018,3,858,1349.56,2025-06-02
FACT_001019,8,168,3333.98,2025-06-09
FACT_001020,573,906,1076.71,2025-06-14
FACT_001021,9,591,2855.14,2025-07-27
FACT_001022,745,627,110.52,2024-11-22
FACT_001023,4,161,2257.91,2025-05-20
FACT_001024,8,35,4474.43,2025-03-30
FACT_001025,5,132,1161.74,2025-07-24
FACT_001026,66,871,2893.28,2025-07-30
FACT_001027,617,484,4422.52,2025-05-23
FACT_001028,348,9,1282.45,2024-10-16
FACT_001029,5,90,4355.29,2025-03-09
FACT_001030,881,1000,647.88,2025-08-03
FACT_001031,751,598,2281.06,2024-11-19
FACT_001032,4,116,1903.03,2024-10-20
FACT_001033,613,780,3194.22,2024-12-02
FACT_001034,289,777,2724.77,2025-02-16
FACT_001035,2,59,3387.18,2025-03-04
FACT_001036,1,100,3333.35,2025-04-14
FACT_001037,247,495,1502.53,2025-04-11
FACT_001038,6,384,2690.62,2024-08-30
FACT_001039,8,993,4294.11,2025-05-05
FACT_001040,3,328,3990.27,2025-05-26
FACT_001041,104,266,3692.61,2024-10-26
FACT_001042,5,396,4096.09,2025-04-19
FACT_001043,7,630,2192.18,2024-10-15
FACT_001044,3,96,1260.23,2024-11-03
FACT_001045,964,94,1956.86,2025-08-18
FACT_001046,7,801,877.0,2025-02-20
FACT_001047,5,737,3776.97,2025-06-04
FACT_001048,360,311,1342.62,2024-11-16
FACT_001049,6,872,309.4,2025-06-07
FACT_001050,7,74,2336.02,2024-10-08
FACT_001051,6,62,4642.97,2024-08-27
FACT_001052,4,74,2064.05,2024-10-24
FACT_001053,1,286,2057.03,2025-08-15
FACT_001054,7,886,1284.33,2025-04-28
FACT_001055,701,775,1296.78,2025-06-09
FACT_001056,3,793,679.06,2025-08-07
FACT_001057,2,366,1465.11,2025-07-26
FACT_001058,3,729,1114.42,2025-03-15
FACT_001059,757,294,553.34,2024-10-22
FACT_001060,2,301,1948.2,2025-04-11
FACT_001061,711,460,345.48,2024-09-02
FACT_001062,5,169,572.47,2025-04-20
FACT_001063,9,311,3766.71,2025-05-02
FACT_001064,5,771,1221.05,2025-02-09
FACT_001065,5,52,665.23,2024-09-23
FACT_001066,6,218,1631.16,2024-09-30
FACT_001067,7,87,54.29,2025-05-20
FACT_001068,694,299,3816.21,2025-03-24
FACT_001069,713,612,405.6,2025-04-14
FACT_001070,73,209,2714.82,2025-02-10
FACT_001071,1,504,25.49,2025-01-23
FACT_001072,7,610,3650.68,2024-10-07
FACT_001073,967,397,3880.69,2025-01-08
FACT_001074,185,742,631.33,2025-02-04
FACT_001075,108,544,1132.61,2025-06-03
FACT_001076,525,146,4643.74,2025-02-28
FACT_001077,302,331,629.2,2025-01-29
FACT_001078,10,649,3041.2,2024-12-17
FACT_001079,5,447,364.26,2024-10-16
FACT_001080,48,693,3759.62,2025-04-01
FACT_001081,2,239,3657.75,2024-09-21
FACT_001082,3,418,4477.34,2025-01-10
FACT_001083,500,768,3819.17,2024-12-25
FACT_001084,473,473,3129.74,2024-10-16
FACT_001085,3,465,3827.84,2025-04-17
FACT_001086,6,815,550.1,2025-05-01
FACT_001087,5,777,1791.68,2025-07-29
FACT_001088,10,570,3568.4,2025-07-18
FACT_001089,198,394,4330.03,2025-05-25
FACT_001090,4,610,4814.09,2025-06-27
FACT_001091,9,820,193.53,2025-01-03
FACT_001092,10,799,1141.67,2025-02-23
FACT_001093,5,279,4308.5,2025-07-21
FACT_001094,50,596,3026.75,2025-01-28
FACT_001095,4,108,3446.09,2024-08-28
FACT_001096,7,454,4865.46,2024-08-23
FACT_001097,10,178,563.6,2025-04-11
FACT_001098,1,772,2141.74,2024-09-28
FACT_001099,156,168,1103.81,2025-04-28
FACT_001100,10,765,1079.52,2025-06-25
FACT_001101,6,528,3067.68,2025-03-13
FACT_001102,6,950,4050.17,2025-02-25
FACT_001103,3,164,4335.19,2025-02-26
FACT_001104,1,587,528.98,2024-12-12
FACT_001105,7,548,1918.67,2025-04-06
FACT_001106,875,673,1460.09,2025-06-28
FACT_001107,2,35,4216.31,2025-05-10
FACT_001108,9,638,3327.59,2024-12-29
FACT_001109,1,623,4983.73,2024-12-30
FACT_001110,6,123,3855.89,2025-08-16
FACT_001111,8,847,4395.56,2025-07-26
FACT_001112,2,64,3845.68,2025-07-11
FACT_001113,425,633,2295.93,2024-11-07
FACT_001114,9,839,4429.11,2025-05-18
FACT_001115,557,435,2212.48,2024-09-03
FACT_001116,10,856,4762.71,2025-04-16
FACT_001117,267,237,779.22,2024-11-19
FACT_001118,1,438,2510.5,2025-02-26
FACT_001119,9,290,4198.81,2025-01-24
FACT_001120,7,836,2121.84,2025-05-23
FACT_001121,8,124,974.13,2025-03-17
FACT_001122,17,852,1198.46,2025-05-20
FACT_001123,3,853,2487.04,2025-06-23
FACT_001124,9,774,2953.13,2024-09-02
FACT_001125,196,458,385.97,2024-11-11
FACT_001126,90,612,303.53,2025-08-11
FACT_001127,595,484,39.8,2024-09-16
FACT_001128,6,747,2516.54,2024-09-09
FACT_001129,1,446,4268.82,2025-07-18
FACT_001130,7,649,4900.42,2024-12-16
FACT_001131,2,30,4623.25,2025-03-25
FACT_001132,224,958,866.93,2025-03-19
FACT_001133,3,909,3301.82,2024-11-02
FACT_001134,10,181,419.7,2024-09-28
FACT_001135,389,990,1498.94,2025-04-17
FACT_001136,3,850,44.67,2024-11-25
FACT_001137,8,343,2696.27,2025-03-22
FACT_001138,637,38,589.0,2025-02-22
FACT_001139,10,930,3306.2,2024-10-26
FACT_001140,865,744,4260.42,2025-01-27
FACT_001141,1,173,4983.13,2025-06-02
FACT_001142,3,610,69.02,2025-07-03
FACT_001143,6,496,485.86,2025-06-07
FACT_001144,328,266,3817.48,2024-12-10
FACT_001145,10,534,1933.68,2025-07-17
FACT_001146,10,235,64.33,2024-12-14
FACT_001147,9,578,4396.33,2024-10-30
FACT_001148,10,223,4808.84,2025-04-12
FACT_001149,328,312,4054.97,2025-07-19
FACT_001150,497,472,1515.55,2024-12-18
FACT_001151,10,548,1417.1,2024-09-14
FACT_001152,65,316,4957.13,2024-10-02
FACT_001153,5,315,4567.04,2025-04-24
FACT_001154,3,369,1993.62,2024-08-30
FACT_001155,3,869,4029.18,2025-08-17
FACT_001156,5,712,4829.7,2025-03-30
FACT_001157,1,561,3180.43,2025-05-01
FACT_001158,9,600,1889.02,2025-01-17
FACT_001159,9,91,105.76,2024-09-04
FACT_001160,29,290,2625.72,2024-09-27
FACT_001161,9,642,4859.33,2025-03-31
FACT_001162,8,542,1305.84,2024-08-27
FACT_001163,10,393,1636.38,2025-08-15
FACT_001164,7,274,3153.93,2025-08-06
FACT_001165,8,210,4171.28,2025-03-17
FACT_001166,317,690,1072.83,2024-11-14
FACT_001167,8,34,4401.81,2024-09-19
FACT_001168,9,894,3854.26,2024-10-01
FACT_001169,3,804,3641.9,2025-06-08
FACT_001170,306,205,618.78,2024-12-01
FACT_001171,10,987,1726.36,2025-01-27
FACT_001172,10,200,4940.66,2025-05-19
FACT_001173,5,317,3436.87,2025-05-06
FACT_001174,10,520,2249.54,2025-01-07
FACT_001175,7,304,3787.04,2025-02-19
FACT_001176,3,270,2353.73,2024-10-16
FACT_001177,981,412,2436.52,2025-04-26
FACT_001178,134,469,3522.99,2025-01-25
FACT_001179,8,855,2641.86,2025-07-28
